1744,14,9,2473,46,0,0,store,0
1745,14,9,2474,0,0,0,store,0
1746,14,9,2475,23,0,0,store,0
1747,14,9,2476,0,0,0,store,0
1748,14,9,2477,24,0,0,store,0
1749,14,9,2478,98,0,0,store,0
1750,14,9,2479,0,0,0,store,0
1751,14,9,2480,1,0,0,store,0
1752,14,9,2481,0,0,0,store,0
1753,14,9,2482,97,0,0,store,0
1754,14,9,2483,86,0,0,store,0
1755,14,9,2484,15,0,0,store,0
1756,14,9,2485,17,0,0,store,0
1757,14,9,2486,48,0,0,store,0
1758,14,9,2487,1,0,0,store,0
1759,14,9,2488,0,0,0,store,0
1760,14,9,2489,2,0,0,store,0
1761,14,9,2490,30,0,0,store,0
1762,14,9,2491,80,0,0,store,0
1763,14,9,2492,0,0,0,store,0
1764,14,9,2493,0,0,0,store,0
1765,14,9,2494,36,0,0,store,0
1766,14,9,2495,8,0,0,store,0
1767,14,9,2496,30,0,0,store,0
1768,14,9,2497,61,0,0,store,0
1769,14,9,2498,23,0,0,store,0
1770,14,9,2499,10,0,0,store,0
1771,14,9,2500,38,0,0,store,0
1772,14,9,2501,25,0,0,store,0
1773,14,9,2502,7,0,0,store,0
1774,14,9,2503,0,0,0,store,0
1775,14,9,2504,0,0,0,store,0
1776,14,9,2505,0,0,0,store,0
1777,14,9,2506,0,0,0,store,0
1778,14,9,2507,0,0,0,store,0
1779,14,9,2508,89,0,0,store,0
1780,14,9,2509,10,0,0,store,0
1781,14,9,2510,15,0,0,store,0
1782,14,9,2511,1,0,0,store,0
1783,14,9,2512,44,0,0,store,0
1784,14,9,2513,4,0,0,store,0
1785,14,9,2514,78,0,0,store,0
1786,14,9,2515,1,0,0,store,0
1787,14,9,2516,22,0,0,store,0
1788,14,9,2517,2,0,0,store,0
1789,14,9,2518,0,0,0,store,0
1790,14,9,2519,0,0,0,store,0
1791,14,9,2520,0,0,0,store,0
1792,14,9,2521,74,0,0,store,0
1793,14,9,2522,49,0,0,store,0
1794,14,9,2523,15,0,0,store,0
1795,14,9,2524,3,0,0,store,0
1796,14,9,2525,0,0,0,store,0
1797,14,9,2526,1,0,0,store,0
1798,14,9,2527,46,0,0,store,0
1799,14,9,2528,0,0,0,store,0
1800,14,9,2529,44,0,0,store,0
1801,14,9,2530,20,0,0,store,0
1802,14,9,2531,49,0,0,store,0
1803,14,9,2532,25,0,0,store,0
1804,14,9,2533,1,0,0,store,0
1805,14,9,2534,1,0,0,store,0
1806,14,9,2535,3,0,0,store,0
1807,14,9,2536,5,0,0,store,0
1808,14,9,2537,49,0,0,store,0
1809,14,9,2538,24,0,0,store,0
1810,14,9,2539,79,0,0,store,0
1811,14,9,2540,2,0,0,store,0
1812,14,9,2541,5,0,0,store,0
1813,14,9,2542,0,0,0,store,0
1814,14,9,2543,0,0,0,store,0
1815,14,9,2544,0,0,0,store,0
1816,14,9,2545,0,0,0,store,0
1817,14,9,2546,0,0,0,store,0
1818,14,9,2547,0,0,0,store,0
1819,14,9,2548,5,0,0,store,0
1820,14,9,2549,49,0,0,store,0
1821,14,9,2550,24,0,0,store,0
1822,14,9,2551,79,0,0,store,0
1823,14,9,2552,2,0,0,store,0
1824,14,9,2553,19,0,0,store,0
1825,14,9,2554,1,0,0,store,0
1826,14,9,2555,0,0,0,store,0
1827,14,9,2556,0,0,0,store,0
1828,14,9,2557,0,0,0,store,0
1829,14,9,2558,0,0,0,store,0
1830,14,9,2559,0,0,0,store,0
1831,14,9,2560,0,0,0,store,0
1832,14,9,2561,6,0,0,store,0
1833,14,9,2562,2,0,0,store,0
1834,14,9,2563,0,0,0,store,0
1835,14,9,2564,5,0,0,store,0
1836,14,9,2565,0,0,0,store,0
1837,14,9,2566,0,0,0,store,0
1838,14,9,2567,0,0,0,store,0
1839,14,9,2568,0,0,0,store,0
1840,14,9,2569,0,0,0,store,0
1841,14,9,2570,47,0,0,store,0
1842,14,9,2571,61,0,0,store,0
1843,14,9,2572,44,0,0,store,0
1844,14,9,2573,41,0,0,store,0
1845,14,9,2574,23,0,0,store,0
1846,14,9,2575,5,0,0,store,0
1847,14,9,2576,0,0,0,store,0
1848,14,9,2577,0,0,0,store,0
1849,14,9,2578,0,0,0,store,0
1850,14,9,2579,0,0,0,store,0
1851,14,9,2580,0,0,0,store,0
1852,14,9,2581,20,0,0,store,0
1853,14,9,2582,0,0,0,store,0
1854,14,9,2583,0,0,0,store,0
1855,14,9,2584,49,0,0,store,0
1856,14,9,2585,25,0,0,store,0
1857,14,9,2586,0,0,0,store,0
1858,14,9,2587,0,0,0,store,0
1859,14,9,2588,0,0,0,store,0
1860,14,9,2589,0,0,0,store,0
1861,14,9,2590,0,0,0,store,0
1862,14,9,2591,0,0,0,store,0
1863,14,9,2592,2,0,0,store,0
1864,14,9,2593,2,0,0,store,0
1865,14,9,2594,0,0,0,store,0
1866,14,9,2595,0,0,0,store,0
1867,14,9,2596,6,0,0,store,0
1868,14,9,2597,1,0,0,store,0
1869,14,9,2598,0,0,0,store,0
1870,14,9,2599,0,0,0,store,0
1871,14,9,2600,0,0,0,store,0
1872,14,9,2601,0,0,0,store,0
1873,14,9,2602,1,0,0,store,0
1874,14,9,2603,12,0,0,store,0
1875,14,9,2604,6,0,0,store,0
1876,14,9,2605,12,0,0,store,0
1877,14,9,2606,6,0,0,store,0
1878,14,9,2607,0,0,0,store,0
1879,14,9,2608,7,0,0,store,0
1880,14,9,2609,0,0,0,store,0
1881,14,9,2610,3,0,0,store,0
1882,14,9,2611,2,0,0,store,0
1883,14,9,2612,8,0,0,store,0
1884,14,9,2613,0,0,0,store,0
1885,14,9,2614,2,0,0,store,0
1886,14,9,2615,7,0,0,store,0
1887,14,9,2616,2,0,0,store,0
1888,14,9,2617,14,0,0,store,0
1889,14,9,2618,0,0,0,store,0
1890,14,9,2619,0,0,0,store,0
1891,14,9,2620,0,0,0,store,0
1892,14,9,2621,0,0,0,store,0
1893,14,9,2622,0,0,0,store,0
1894,14,9,2623,0,0,0,store,0
1895,14,9,2624,0,0,0,store,0
1896,14,9,2625,0,0,0,store,0
1897,14,9,2626,0,0,0,store,0
1898,14,9,2627,6,0,0,store,0
1899,14,9,2628,0,0,0,store,0
1900,14,9,2629,8,0,0,store,0
1901,14,9,2630,0,0,0,store,0
1902,14,9,2631,1,0,0,store,0
1903,14,9,2632,0,0,0,store,0
1904,14,9,2633,0,0,0,store,0
1905,14,9,2634,0,0,0,store,0
1906,14,9,2635,0,0,0,store,0
1907,14,9,2636,0,0,0,store,0
1908,14,9,2637,0,0,0,store,0
1909,14,9,2638,23,0,0,store,0
1910,14,9,2639,13,0,0,store,0
1911,14,9,2640,31,0,0,store,0
1912,14,9,2641,0,0,0,store,0
1913,14,9,2642,0,0,0,store,0
1914,14,9,2643,0,0,0,store,0
1915,14,9,2644,0,0,0,store,0
1916,14,9,2645,0,0,0,store,0
1917,14,9,2646,0,0,0,store,0
1918,14,9,2647,0,0,0,store,0
1919,14,9,2648,80,0,0,store,0
1920,14,9,2649,28,0,0,store,0
1921,14,9,2650,0,0,0,store,0
1922,14,9,2651,0,0,0,store,0
1923,14,9,2652,0,0,0,store,0
1924,14,9,2653,2,0,0,store,0
1925,14,9,2654,0,0,0,store,0
1926,14,9,2655,0,0,0,store,0
1927,14,9,2656,0,0,0,store,0
1928,14,9,2657,12,0,0,store,0
1929,14,9,2658,0,0,0,store,0
1930,14,9,2659,0,0,0,store,0
1931,14,9,2660,8,0,0,store,0
1932,14,9,2661,2,0,0,store,0
1933,14,9,2662,4,0,0,store,0
1934,14,9,2663,0,0,0,store,0
1935,14,9,2664,0,0,0,store,0
1936,14,9,2665,0,0,0,store,0
1937,14,9,2666,0,0,0,store,0
1938,14,9,2667,0,0,0,store,0
1939,14,9,2668,0,0,0,store,0
1940,14,9,2669,0,0,0,store,0
1941,14,9,2670,0,0,0,store,0
1942,14,9,2671,0,0,0,store,0
1943,14,9,2672,0,0,0,store,0
1944,14,9,2673,0,0,0,store,0
1945,14,9,2674,0,0,0,store,0
1946,14,9,2675,0,0,0,store,0
1947,14,9,2676,0,0,0,store,0
1948,14,9,2677,0,0,0,store,0
1949,14,9,2678,0,0,0,store,0
1950,14,9,2679,0,0,0,store,0
1951,14,9,2680,0,0,0,store,0
1952,14,9,2681,0,0,0,store,0
1953,14,9,2682,0,0,0,store,0
1954,14,9,2683,0,0,0,store,0
1955,14,9,2684,0,0,0,store,0
1956,14,9,2685,0,0,0,store,0
1957,14,9,2686,0,0,0,store,0
1958,14,9,2687,0,0,0,store,0
1959,14,9,2688,0,0,0,store,0
1960,14,9,2689,6,0,0,store,0
1961,14,9,2690,149,0,0,store,0
1962,14,9,2691,21,0,0,store,0
1963,14,9,2692,3,0,0,store,0
1964,14,9,2693,12,0,0,store,0
1965,14,9,2694,0,0,0,store,0
1966,14,9,2695,0,0,0,store,0
1967,14,9,2696,0,0,0,store,0
1968,14,9,2697,0,0,0,store,0
1969,14,9,2698,0,0,0,store,0
1970,14,9,2699,0,0,0,store,0
1971,14,9,2700,0,0,0,store,0
1972,14,9,2701,0,0,0,store,0
1973,14,9,2702,2,0,0,store,0
1974,14,9,2703,2,0,0,store,0
1975,14,9,2704,0,0,0,store,0
1976,14,9,2705,2,0,0,store,0
1977,14,9,2706,0,0,0,store,0
1978,14,9,2707,0,0,0,store,0
1979,14,9,2708,0,0,0,store,0
1980,14,9,2709,0,0,0,store,0
1981,14,9,2710,0,0,0,store,0
1982,14,9,2711,0,0,0,store,0
1983,14,9,2712,0,0,0,store,0
1984,14,9,2713,0,0,0,store,0
1985,14,9,2714,28,0,0,store,0
1986,14,9,2715,7,0,0,store,0
1987,14,9,2716,0,0,0,store,0
1988,14,9,2717,4,0,0,store,0
1989,14,9,2718,0,0,0,store,0
1990,14,9,2719,0,0,0,store,0
1991,14,9,2720,0,0,0,store,0
1992,14,9,2721,0,0,0,store,0
1993,14,9,2722,0,0,0,store,0
1994,14,9,2723,0,0,0,store,0
1995,14,9,2724,0,0,0,store,0
1996,14,9,2725,4,0,0,store,0
1997,14,9,2726,2,0,0,store,0
1998,14,9,2727,1,0,0,store,0
1999,14,9,2728,0,0,0,store,0
2000,14,9,2729,2,0,0,store,0
2001,14,9,2730,0,0,0,store,0
2002,14,9,2731,0,0,0,store,0
2003,14,9,2732,78,0,0,store,0
2004,14,9,2733,10,0,0,store,0
2005,14,9,2734,0,0,0,store,0
2006,14,9,2735,7,0,0,store,0
2007,14,9,2736,0,0,0,store,0
2008,14,9,2737,0,0,0,store,0
2009,14,9,2738,5,0,0,store,0
2010,14,9,2739,18,0,0,store,0
2011,14,9,2740,4,0,0,store,0
2012,14,9,2741,5,0,0,store,0
2013,14,9,2742,12,0,0,store,0
2014,14,9,2743,0,0,0,store,0
2015,14,9,2744,0,0,0,store,0
2016,14,9,2745,0,0,0,store,0
2017,14,9,2746,0,0,0,store,0
2018,14,9,2747,0,0,0,store,0
2019,14,9,2748,0,0,0,store,0
2020,14,9,2749,0,0,0,store,0
2021,14,9,2750,0,0,0,store,0
2022,14,9,2751,0,0,0,store,0
2023,14,9,2752,0,0,0,store,0
2024,14,9,2753,0,0,0,store,0
2025,14,9,2754,0,0,0,store,0
2026,14,9,2755,0,0,0,store,0
2027,14,9,2756,0,0,0,store,0
2028,14,9,2757,0,0,0,store,0
2029,14,9,2758,0,0,0,store,0
2030,14,9,2759,0,0,0,store,0
2031,14,9,2760,28,0,0,store,0
2032,14,9,2761,47,0,0,store,0
2033,14,9,2762,5,0,0,store,0
2034,14,9,2763,1,0,0,store,0
2035,14,9,2764,6,0,0,store,0
2036,14,9,2765,0,0,0,store,0
2037,14,9,2766,0,0,0,store,0
2038,14,9,2767,0,0,0,store,0
2039,14,9,2768,0,0,0,store,0
2040,14,9,2769,0,0,0,store,0
2041,14,9,2770,0,0,0,store,0
2042,14,9,2771,0,0,0,store,0
2043,14,9,2772,0,0,0,store,0
2044,14,9,2773,0,0,0,store,0
2045,14,9,2774,0,0,0,store,0
2046,14,9,2775,48,0,0,store,0
2047,14,9,2776,2,0,0,store,0
2048,14,9,2777,1,0,0,store,0
2049,14,9,2778,0,0,0,store,0
2050,14,9,2779,0,0,0,store,0
2051,14,9,2780,29,0,0,store,0
2052,14,9,2781,0,0,0,store,0
2053,14,9,2782,0,0,0,store,0
2054,14,9,2783,0,0,0,store,0
2055,14,9,2784,0,0,0,store,0
2056,14,9,2785,0,0,0,store,0
2057,14,9,2786,0,0,0,store,0
2058,14,9,2787,0,0,0,store,0
2059,14,9,2788,0,0,0,store,0
2060,14,9,2789,28,0,0,store,0
2061,14,9,2790,0,0,0,store,0
2062,14,9,2791,0,0,0,store,0
2063,14,9,2792,0,0,0,store,0
2064,14,9,2793,0,0,0,store,0
2065,14,9,2794,0,0,0,store,0
2066,14,9,2795,0,0,0,store,0
2067,14,9,2796,0,0,0,store,0
2068,14,9,2797,0,0,0,store,0
2069,14,9,2798,0,0,0,store,0
2070,14,9,2799,8,0,0,store,0
2071,14,9,2800,0,0,0,store,0
2072,14,9,2801,0,0,0,store,0
2073,14,9,2802,230,0,0,store,0
2074,14,9,2803,6,0,0,store,0
2075,14,9,2804,0,0,0,store,0
2076,14,9,2805,12,0,0,store,0
2077,14,9,2806,0,0,0,store,0
2078,14,9,2807,0,0,0,store,0
2079,14,9,2808,220,0,0,store,0
2080,14,9,2809,12,0,0,store,0
2081,14,9,2810,0,0,0,store,0
2082,14,9,2811,12,0,0,store,0
2083,14,9,2812,0,0,0,store,0
2084,14,9,2813,0,0,0,store,0
2085,14,9,2814,0,0,0,store,0
2086,14,9,2815,0,0,0,store,0
2087,14,9,2816,0,0,0,store,0
2088,14,9,2817,0,0,0,store,0
2089,14,9,2818,0,0,0,store,0
2090,14,9,2819,0,0,0,store,0
2091,14,9,2820,0,0,0,store,0
2092,14,9,2821,0,0,0,store,0
2093,14,9,2822,0,0,0,store,0
2094,14,9,2823,0,0,0,store,0
2095,14,9,2824,0,0,0,store,0
2096,14,9,2825,0,0,0,store,0
2097,14,9,2826,0,0,0,store,0
2098,14,9,2827,0,0,0,store,0
2099,14,9,2828,0,0,0,store,0
2100,14,9,2829,0,0,0,store,0
2101,14,9,2830,0,0,0,store,0
2102,14,9,2831,0,0,0,store,0
2103,14,9,2832,0,0,0,store,0
2104,14,9,2833,0,0,0,store,0
2105,14,9,2834,0,0,0,store,0
2106,14,9,2835,0,0,0,store,0
2107,14,9,2836,0,0,0,store,0
2108,14,9,2837,0,0,0,store,0
2109,14,9,2838,0,0,0,store,0
2110,14,9,2839,2,0,0,store,0
2111,14,9,2840,0,0,0,store,0
2112,14,9,2841,8,0,0,store,0
2113,14,9,2842,0,0,0,store,0
2114,14,9,2843,0,0,0,store,0
2115,14,9,2844,0,0,0,store,0
2116,14,9,2845,0,0,0,store,0
2117,14,9,2846,2,0,0,store,0
2118,14,9,2847,0,0,0,store,0
2119,14,9,2848,0,0,0,store,0
2120,14,9,2849,0,0,0,store,0
2121,14,9,2850,30,0,0,store,0
2122,14,9,2851,3,0,0,store,0
2123,14,9,2852,0,0,0,store,0
2124,14,9,2853,0,0,0,store,0
2125,14,9,2854,0,0,0,store,0
2126,14,9,2855,0,0,0,store,0
2127,14,9,2856,0,0,0,store,0
2128,14,9,2857,1,0,0,store,0
2129,14,9,2858,0,0,0,store,0
2130,14,9,2859,0,0,0,store,0
2131,14,9,2860,0,0,0,store,0
2132,14,9,2861,0,0,0,store,0
2133,14,9,2862,0,0,0,store,0
2134,14,9,2863,0,0,0,store,0
2135,14,9,2864,0,0,0,store,0
2136,14,9,2865,0,0,0,store,0
2137,14,9,2866,0,0,0,store,0
2138,14,9,2867,0,0,0,store,0
2139,14,9,2868,0,0,0,store,0
2140,14,9,2869,0,0,0,store,0
2141,14,9,2870,4,0,0,store,0
2142,14,9,2871,1,0,0,store,0
2143,14,9,2872,0,0,0,store,0
2144,14,9,2873,0,0,0,store,0
2145,14,9,2874,40,0,0,store,0
2146,14,9,2875,0,0,0,store,0
2147,14,9,2876,0,0,0,store,0
2148,14,9,2877,0,0,0,store,0
2149,14,9,2878,0,0,0,store,0
2150,14,9,2879,0,0,0,store,0
2151,14,9,2880,0,0,0,store,0
2152,14,9,2881,0,0,0,store,0
2153,14,9,2882,0,0,0,store,0
2154,14,9,2883,0,0,0,store,0
2155,14,9,2884,86,0,0,store,0
2156,14,9,2885,0,0,0,store,0
2157,14,9,2886,0,0,0,store,0
2158,14,9,2887,0,0,0,store,0
2159,14,9,2888,0,0,0,store,0
2160,14,9,2889,0,0,0,store,0
