id,date_time,item_category,item_name,item_description,uom_id,units,store_id,user_id,cost,
2685,2018-03-06,9,Bends OD 110 mm Nandi / Super flow / equvelant,,12,1,14,0,0,
2686,2018-03-06,9,Bends OD 125 mm Nandi / Super flow / equvelant,,12,1,14,0,0,
2687,2018-03-06,9,Bends OD 140 mm Nandi / Super flow / equvelant,,12,1,14,0,0,
2688,2018-03-06,9,Pipes 15 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,0,
2689,2018-03-06,9,Pipes 20 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,6,
2690,2018-03-06,9,Pipes 25 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,149,
2691,2018-03-06,9,Pipes 32 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,21,
2692,2018-03-06,9,Pipes 40 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,3,
2693,2018-03-06,9,Pipes 50 mm Asirwad / Ajay / astra flow guard,,10,1,14,0,12,
2694,2018-03-06,9,Converter bushing 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2695,2018-03-06,9,Converter bushing 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2696,2018-03-06,9,Converter bushing 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2697,2018-03-06,9,Converter bushing 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2698,2018-03-06,9,Converter bushing 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2699,2018-03-06,9,Converter bushing 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2700,2018-03-06,9,Tank nippal 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2701,2018-03-06,9,Tank nippal 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2702,2018-03-06,9,Tank nippal 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2703,2018-03-06,9,Tank nippal 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2704,2018-03-06,9,Tank nippal 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2705,2018-03-06,9,Tank nippal 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2706,2018-03-06,9,Union 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2707,2018-03-06,9,Union 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2708,2018-03-06,9,Union 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2709,2018-03-06,9,Union 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2710,2018-03-06,9,Union 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2711,2018-03-06,9,Union 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2712,2018-03-06,9,Tee 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2713,2018-03-06,9,Tee 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2714,2018-03-06,9,Tee 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,28,
2715,2018-03-06,9,Tee 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,7,
2716,2018-03-06,9,Tee 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2717,2018-03-06,9,Tee 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,4,
2718,2018-03-06,9,End cap 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2719,2018-03-06,9,End cap 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2720,2018-03-06,9,End cap 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2721,2018-03-06,9,End cap 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2722,2018-03-06,9,End cap 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2723,2018-03-06,9,End cap 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2724,2018-03-06,9,Cross Tee 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2725,2018-03-06,9,Cross Tee 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2726,2018-03-06,9,Cross Tee 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2727,2018-03-06,9,Tee holder 15X15X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2728,2018-03-06,9,Tee holder 20X20X15 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2729,2018-03-06,9,Tee holder 25X25X15 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2730,2018-03-06,9,Ball valve 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2731,2018-03-06,9,Ball valve 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,4,
2732,2018-03-06,9,Ball valve 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2733,2018-03-06,9,Ball valve 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,1,
2734,2018-03-06,9,Ball valve 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2735,2018-03-06,9,Ball valve 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2736,2018-03-06,9,Coupler 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2737,2018-03-06,9,Coupler 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2738,2018-03-06,9,Coupler 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,78,
2739,2018-03-06,9,Coupler 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,10,
2740,2018-03-06,9,Coupler 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2741,2018-03-06,9,Coupler 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,7,
2742,2018-03-06,9,Elbow 90 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2743,2018-03-06,9,Elbow 90 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2744,2018-03-06,9,Elbow 90 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,5,
2745,2018-03-06,9,Elbow 90 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,18,
2746,2018-03-06,9,Elbow 90 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,4,
2747,2018-03-06,9,Elbow 90 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,5,
2748,2018-03-06,9,Elbow 90 Reducers 15X20 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,12,
2749,2018-03-06,9,Elbow 90 Reducers 20X25 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2750,2018-03-06,9,Elbow 90 Reducers 25X15 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2751,2018-03-06,9,Elbow 45 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2752,2018-03-06,9,Elbow 45 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2753,2018-03-06,9,Elbow 45 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2754,2018-03-06,9,Elbow 45 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2755,2018-03-06,9,Elbow 45 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2756,2018-03-06,9,Elbow 45 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2757,2018-03-06,9,End Cap 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2758,2018-03-06,9,End Cap 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2759,2018-03-06,9,End Cap 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2760,2018-03-06,9,End Cap 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2761,2018-03-06,9,End cap 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2762,2018-03-06,9,End cap 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2763,2018-03-06,9,Elbow holder 15X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2764,2018-03-06,9,Elbow holder 15X20 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2765,2018-03-06,9,MTA 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2766,2018-03-06,9,MTA 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,28,
2767,2018-03-06,9,MTA 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,47,
2768,2018-03-06,9,MTA 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,5,
2769,2018-03-06,9,MTA 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,1,
2770,2018-03-06,9,MTA 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,6,
2771,2018-03-06,9,Male adaptor Brass threaded MABT 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2772,2018-03-06,9,Male adaptor Brass threaded MABT 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2773,2018-03-06,9,Male adaptor Brass threaded MABT 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2774,2018-03-06,9,Male adaptor Brass threaded MABT 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2775,2018-03-06,9,Male adaptor Brass threaded MABT 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2776,2018-03-06,9,Male adaptor Brass threaded MABT 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2777,2018-03-06,9,MABT reducer 15X20 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2778,2018-03-06,9,MABT reducer20 X25 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2779,2018-03-06,9,MABT reducer20 X25 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2780,2018-03-06,9,FTA 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2781,2018-03-06,9,FTA 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,48,
2782,2018-03-06,9,FTA 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2783,2018-03-06,9,FTA 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,1,
2784,2018-03-06,9,FTA 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2785,2018-03-06,9,FTA 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2786,2018-03-06,9,Female Adaptor Brass threaded FABT 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,29,
2787,2018-03-06,9,Female Adaptor Brass threaded FABT 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2788,2018-03-06,9,Female Adaptor Brass threaded FABT 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2789,2018-03-06,9,Female Adaptor Brass threaded FABT 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2790,2018-03-06,9,Female Adaptor Brass threaded FABT 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2791,2018-03-06,9,Female Adaptor Brass threaded FABT 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2792,2018-03-06,9,FABT reducer 15X20 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2793,2018-03-06,9,FABT reducer20 X25 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2794,2018-03-06,9,FABT reducer20 X25 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2795,2018-03-06,9,Elbow 90 (Brass) 15X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,28,
2796,2018-03-06,9,Elbow 90 (Brass) 20X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2797,2018-03-06,9,Elbow 90 (Brass) 20X20 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2798,2018-03-06,9,Elbow 90 (Brass) 25X15 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2799,2018-03-06,9,Elbow 90 (Brass) 25X20 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2800,2018-03-06,9,Elbow 90 (Brass) 25X25 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2801,2018-03-06,9,Elbow 90 (Brass) 32X32 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2802,2018-03-06,9,Tee (Brass) 15X15X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2803,2018-03-06,9, Tee 20X20X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2804,2018-03-06,9,Tee (Brass) 20X20X15 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2805,2018-03-06,9,Tee (Brass) 25X25x15 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,8,
2806,2018-03-06,9,Plastci clamp 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2807,2018-03-06,9,Plastci clamp 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2808,2018-03-06,9,Plastci clamp 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,230,
2809,2018-03-06,9,Plastci clamp 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,6,
2810,2018-03-06,9,Plastci clamp 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2811,2018-03-06,9,Plastci clamp 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,12,
2812,2018-03-06,9,Powder coated metal clamp 15 mm  Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2813,2018-03-06,9,Powder coated metal clamp 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2814,2018-03-06,9,Powder coated metal clamp 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,220,
2815,2018-03-06,9,Powder coated metal clamp 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,12,
2816,2018-03-06,9,Powder coated metal clamp 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2817,2018-03-06,9,Powder coated metal clamp 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,12,
2818,2018-03-06,9,SS clamp 15 mmAsirwad / Ajay / astra flow guard,,12,1,14,0,0,
2819,2018-03-06,9,SS clamp 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2820,2018-03-06,9,SS clamp 25 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2821,2018-03-06,9,SS clamp 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2822,2018-03-06,9,SS clamp 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2823,2018-03-06,9,SS clamp 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2824,2018-03-06,9, 20X15X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2825,2018-03-06,9, 20X15X20 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2826,2018-03-06,9,20X20X15 20 MM Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2827,2018-03-06,9,25X25X15 20 MM Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2828,2018-03-06,9,25X25X20 25mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2829,2018-03-06,9,32X32X15 25mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2830,2018-03-06,9,32X32X20 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2831,2018-03-06,9,32X32X25 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2832,2018-03-06,9,40X40X15 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2833,2018-03-06,9,40X40X20 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2834,2018-03-06,9,40X40X25 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2835,2018-03-06,9,40X40X32 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2836,2018-03-06,9,50X50X15 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2837,2018-03-06,9,50X50X20 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2838,2018-03-06,9,50X50X25 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2839,2018-03-06,9,50X50X32 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2840,2018-03-06,9,50X50X40 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2841,2018-03-06,9,Bushing  25X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2842,2018-03-06,9,Bushing 25X20 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2843,2018-03-06,9,Bushing 32X15 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2844,2018-03-06,9,Bushing 32X20 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2845,2018-03-06,9,Bushing 32X25 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2846,2018-03-06,9,Bushing 40X15 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2847,2018-03-06,9,Bushing 40X20 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,8,
2848,2018-03-06,9,Bushing 40X25 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2849,2018-03-06,9,Bushing 40X32 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2850,2018-03-06,9,Bushing 50X15 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2851,2018-03-06,9,Bushing 50X20 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2852,2018-03-06,9,Bushing 50X25 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,2,
2853,2018-03-06,9,Bushing 50X32 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2854,2018-03-06,9,Bushing 50X40 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2855,2018-03-06,9,25X15 15 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2856,2018-03-06,9,25X20 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,30,
2857,2018-03-06,9,32X15 20 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,3,
2858,2018-03-06,9,32X20 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2859,2018-03-06,9,32X25 32 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2860,2018-03-06,9,40X15 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2861,2018-03-06,9,40X20 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2862,2018-03-06,9,40X25 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2863,2018-03-06,9,40X32 40 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,1,
2864,2018-03-06,9,50X15 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2865,2018-03-06,9,50X20 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2866,2018-03-06,9,50X25 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2867,2018-03-06,9,50X32 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2868,2018-03-06,9,50X40 50 mm Asirwad / Ajay / astra flow guard,,12,1,14,0,0,
2869,2018-03-06,9,C.I. Flanges 40mm ISI make,,12,1,14,0,0,
2870,2018-03-06,9,C.I. Flanges 50mm ISI make,,12,1,14,0,0,
2871,2018-03-06,9,C.I. Flanges 65mm ISI make,,12,1,14,0,0,
2872,2018-03-06,9,C.I. Flanges 75mm ISI make,,12,1,14,0,0,
2873,2018-03-06,9,G.I.Flanges 40mm ISI make,,12,1,14,0,0,
2874,2018-03-06,9,G.I.Flanges 50mm ISI make,,12,1,14,0,0,
2875,2018-03-06,9,G.I.Flanges 65mm ISI make,,12,1,14,0,0,
2876,2018-03-06,9,G.I.Flanges 75mm ISI make,,12,1,14,0,4,
2877,2018-03-06,9,G.I.Flanges 100mm ISI make,,12,1,14,0,1,
2878,2018-03-06,9,Hexa Blades ISI make,,12,1,14,0,0,
2879,2018-03-06,9,Shellock Bottle ISI make,,12,1,14,0,0,
2880,2018-03-06,9,Nut and Bolts Kg ISI make,,1,1,14,0,40,
2881,2018-03-06,9,Clamps ISI make,,12,1,14,0,0,
2882,2018-03-06,9,PACKING Rubber Sheet (1kG) ISI make,,1,1,14,0,0,
2883,2018-03-06,9,HDPE Clamps 25MM ISI make,,12,1,14,0,0,
2884,2018-03-06,9,HDPE Clamps 50mm ISI make,,12,1,14,0,0,
2885,2018-03-06,9,HDPE Clamps 75mm ISI make,,12,1,14,0,0,
2886,2018-03-06,9,Wash Basin Drain Pipe ISI make,,12,1,14,0,0,
2887,2018-03-06,9,Teflon Tape ISI make,,12,1,14,0,0,
2888,2018-03-06,9,G.I Wire ISI make,,12,1,14,0,0,
2889,2018-03-06,9,Tap Spindles ISI make,,12,1,14,0,0,
2890,2018-03-06,9,P.V.C connector with brass nut 15mm ISI make,,12,1,14,0,86,
2891,2018-03-06,9,Leather Washers ISI make,,12,1,14,0,0,
2892,2018-03-06,9,Sintex Tank Lid Caps ,,12,1,14,0,0,
2893,2018-03-06,9,health facutes,,12,1,14,0,0,
2894,2018-03-06,9,S.S.Extension Nippals,,12,1,14,0,0,
2895,2018-03-06,9,Parry Ware flush tanks,,12,1,14,0,0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1,,0,,
